date,Sentiment score,Relatedness,score
2020/10/16,-50,80,1
2020/10/16,-80,20,1
2020/10/16,20,10,1
2020/10/16,50,75,1
2020/10/16,75,90,1
2020/10/16,60,70,1
2020/10/16,-40,10,1
2020/10/16,-70,60,1
2020/10/16,60,40,1
2020/10/16,-80,20,1
2020/10/16,50,75,1
2020/10/16,-70,50,1
2020/10/16,-70,80,1
2020/10/16,-40,65,1
2020/10/16,-10,20,1
2020/10/17,60,80,1
2020/10/17,-50,70,1
2020/10/17,-70,30,1
2020/10/17,10,20,1
2020/10/17,-80,90,1
2020/10/18,60,80,1
2020/10/19,60,30,1
2020/10/19,10,20,1
2020/10/19,-80,20,1
2020/10/19,25,60,1
2020/10/19,50,70,1
2020/10/19,75,80,1
2020/10/19,50,20,1
2020/10/19,80,90,1
2020/10/19,-80,50,1
2020/10/19,5,30,1
2020/10/19,-80,70,1
2020/10/20,-80,60,1
2020/10/20,-50,60,1
2020/10/20,40,70,1
2020/10/20,60,70,1
2020/10/20,20,30,1
2020/10/20,0,60,1
2020/10/20,0,20,1
2020/10/20,-40,20,1
2020/10/20,-70,80,1
2020/10/20,10,20,1
2020/10/20,10,50,1
2020/10/20,10,20,1
2020/10/20,-70,10,1
2020/10/20,10,70,1
2020/10/21,30,70,1
2020/10/21,50,40,1
2020/10/21,-85,90,1
2020/10/21,60,70,1
2020/10/21,70,50,1
2020/10/21,80,90,1
2020/10/21,-70,60,1
2020/10/21,50,20,1
2020/10/21,-20,70,1
2020/10/21,75,60,1
2020/10/21,60,80,1
2020/10/21,50,70,1
2020/10/21,50,30,1
2020/10/21,40,60,1
2020/10/21,70,85,1
2020/10/21,80,90,1
2020/10/21,60,70,1
2020/10/22,-10,80,1
2020/10/22,-20,60,1
2020/10/22,-30,50,1
2020/10/22,-70,60,1
2020/10/22,-60,70,1
2020/10/22,-80,90,1
2020/10/22,-40,30,1
2020/10/22,-70,60,1
2020/10/22,-10,50,1
2020/10/22,60,80,1
2020/10/22,-60,80,1
2020/10/23,-80,60,1
2020/10/23,75,80,1
2020/10/23,80,60,1
2020/10/23,50,85,1
2020/10/23,30,60,1
2020/10/23,-70,20,1
2020/10/23,-70,30,1
2020/10/23,0,20,1
2020/10/23,-80,60,1
2020/10/23,-70,10,1
2020/10/23,-70,20,1
2020/10/23,-70,30,1
2020/10/23,-70,85,1
2020/10/23,0,30,1
2020/10/23,50,30,1
2020/10/23,-60,70,1
2020/10/23,5,30,1
2020/10/23,0,5,1
2020/10/23,50,70,1
2020/10/24,20,60,1
2020/10/25,70,80,1
2020/10/25,20,50,1
2020/10/26,-70,80,1
2020/10/26,-60,80,1
2020/10/26,80,60,1
2020/10/26,0,30,1
2020/10/26,-30,40,1
2020/10/26,50,70,1
2020/10/26,-70,60,1
2020/10/26,-20,60,1
2020/10/26,-60,70,1
2020/10/26,-80,70,1
2020/10/26,-60,20,1
2020/10/26,20,60,1
2020/10/26,60,75,1
2020/10/26,-80,90,1
2020/10/26,50,70,1
2020/10/26,80,90,1
2020/10/26,10,20,1
2020/10/26,20,60,1
2020/10/26,20,60,1
2020/10/26,-70,25,1
2020/10/27,60,40,1
2020/10/27,65,80,1
2020/10/27,80,70,1
2020/10/27,-40,60,1
2020/10/27,80,90,1
2020/10/27,-60,70,1
2020/10/27,70,80,1
2020/10/27,-70,20,1
2020/10/27,-80,50,1
2020/10/27,-60,80,1
2020/10/27,70,50,1
2020/10/27,-80,60,1
2020/10/27,60,70,1
2020/10/27,50,30,1
2020/10/27,-80,20,1
2020/10/27,-50,70,1
2020/10/27,-70,80,1
2020/10/28,75,60,1
2020/10/28,-60,30,1
2020/10/28,-80,20,1
2020/10/28,-80,20,1
2020/10/28,40,70,1
2020/10/28,-50,40,1
2020/10/28,30,70,1
2020/10/28,-60,20,1
2020/10/28,70,85,1
2020/10/28,-50,60,1
2020/10/28,20,60,1
2020/10/28,-30,10,1
2020/10/28,-30,10,1
2020/10/28,10,60,1
2020/10/28,-70,60,1
2020/10/28,60,80,1
2020/10/28,-80,90,1
2020/10/28,10,5,1
2020/10/28,-60,80,1
2020/10/28,-80,70,1
2020/10/28,70,85,1
2020/10/28,-70,60,1
2020/10/28,-80,10,1
2020/10/28,-70,80,1
2020/10/28,-60,80,1
2020/10/28,-70,80,1
2020/10/28,-60,20,1
2020/10/28,-80,60,1
2020/10/28,30,50,1
2020/10/28,0,50,1
2020/10/28,60,40,1
2020/10/28,70,80,1
2020/10/28,-80,60,1
2020/10/28,60,80,1
2020/10/28,70,10,1
2020/10/28,70,80,1
2020/10/28,-40,70,1
2020/10/28,-80,90,1
2020/10/28,5,15,1
2020/10/28,-50,20,1
2020/10/28,-80,60,1
2020/10/28,-50,20,1
2020/10/28,-70,30,1
2020/10/29,-70,40,1
2020/10/29,60,30,1
2020/10/29,-80,60,1
2020/10/29,20,50,1
2020/10/29,-80,60,1
2020/10/29,0,50,1
2020/10/29,70,90,1
2020/10/29,60,70,1
2020/10/29,10,30,1
2020/10/29,-70,40,1
2020/10/29,10,20,1
2020/10/29,-10,20,1
2020/10/29,60,80,1
2020/10/29,-70,20,1
2020/10/29,-80,60,1
2020/10/29,-60,70,1
2020/10/29,-50,10,1
2020/10/29,-20,40,1
2020/10/29,50,75,1
2020/10/29,-80,20,1
2020/10/29,-20,10,1
2020/10/29,-80,10,1
2020/10/29,-80,20,1
2020/10/30,80,50,1
2020/10/30,60,40,1
2020/10/30,20,60,1
2020/10/30,-70,50,1
2020/10/30,-80,60,1
2020/10/30,-70,20,1
2020/10/30,20,60,1
2020/10/30,10,30,1
2020/10/30,50,75,1
2020/10/30,60,80,1
2020/10/30,10,30,1
2020/10/30,10,50,1
2020/10/30,60,70,1
2020/10/30,65,80,1
2020/10/30,50,20,1
2020/10/30,-80,60,1
2020/10/30,0,20,1
2020/10/30,70,65,1
2020/10/30,60,80,1
2020/10/30,50,80,1
2020/10/30,60,50,1
2020/10/30,-50,20,1
2020/10/30,70,40,1
2020/10/30,-80,50,1
2020/10/30,-90,20,1
2020/10/30,75,85,1
2020/10/31,-70,80,1
2020/10/31,10,20,1
2020/10/31,20,50,1
2020/10/31,-80,90,1
2020/10/31,50,30,1
2020/10/31,60,40,1
2020/10/31,-80,60,1
2020/11/1,-70,30,1
2020/11/1,80,90,1
2020/11/1,70,30,1
2020/11/1,-70,20,1
2020/11/1,-80,90,1
2020/11/1,-40,60,1
2020/11/2,60,70,1
2020/11/2,-70,40,1
2020/11/2,60,75,1
2020/11/2,-80,60,1
2020/11/2,50,50,1
2020/11/2,-80,70,1
2020/11/2,-60,80,1
2020/11/2,-80,20,1
2020/11/2,50,70,1
2020/11/2,-70,30,1
2020/11/2,65,30,1
2020/11/2,0,20,1
2020/11/2,60,40,1
2020/11/3,80,60,1
2020/11/3,60,75,1
2020/11/3,0,30,1
2020/11/3,50,20,1
2020/11/3,60,80,1
2020/11/3,50,70,1
2020/11/3,-70,20,1
2020/11/3,10,80,1
2020/11/3,50,85,1
2020/11/3,-80,30,1
2020/11/3,15,70,1
2020/11/3,50,10,1
2020/11/3,-50,70,1
2020/11/3,50,70,1
2020/11/3,-60,20,1
2020/11/3,50,70,1
2020/11/3,-10,20,1
2020/11/3,-30,20,1
2020/11/4,50,70,1
2020/11/4,10,50,1
2020/11/4,-10,40,1
2020/11/4,-70,50,1
2020/11/4,-70,60,1
2020/11/4,50,70,1
2020/11/4,-80,60,1
2020/11/4,-80,60,1
2020/11/4,-70,30,1
2020/11/4,-70,80,1
2020/11/4,-50,60,1
2020/11/4,50,70,1
2020/11/4,-70,80,1
2020/11/4,0,20,1
2020/11/4,75,90,1
2020/11/4,70,90,1
2020/11/4,50,75,1
2020/11/4,-70,60,1
2020/11/5,10,30,1
2020/11/5,50,30,1
2020/11/5,85,90,1
2020/11/5,60,80,1
2020/11/5,50,80,1
2020/11/5,70,85,1
2020/11/5,70,80,1
2020/11/5,70,85,1
2020/11/5,50,80,1
2020/11/5,-10,50,1
2020/11/5,-70,20,1
2020/11/5,60,80,1
2020/11/5,40,10,1
2020/11/6,-70,30,1
2020/11/6,50,60,1
2020/11/6,-80,95,1
2020/11/6,80,90,1
2020/11/6,-50,75,1
2020/11/6,10,30,1
2020/11/6,20,10,1
2020/11/6,80,70,1
2020/11/6,80,90,1
2020/11/6,50,70,1
2020/11/6,60,85,1
2020/11/6,70,80,1
2020/11/6,60,70,1
2020/11/6,70,60,1
2020/11/6,-60,40,1
2020/11/6,60,80,1
2020/11/6,80,70,1
2020/11/6,-70,20,1
2020/11/6,80,90,1
2020/11/6,20,60,1
2020/11/6,-60,20,1
2020/11/6,-30,60,1
2020/11/6,-40,70,1
2020/11/6,-70,10,1
2020/11/6,70,50,1
2020/11/6,80,70,1
2020/11/6,0,30,1
2020/11/6,-60,20,1
2020/11/6,-70,20,1
2020/11/6,0,20,1
2020/11/6,30,50,1
2020/11/6,60,70,1
2020/11/6,-70,30,1
2020/11/6,60,50,1
2020/11/6,-70,30,1
2020/11/7,80,60,1
2020/11/8,75,80,1
2020/11/8,80,70,1
2020/11/8,-70,30,1
2020/11/8,50,70,1
2020/11/9,0,60,1
2020/11/9,20,70,1
2020/11/9,-80,20,1
2020/11/9,5,30,1
2020/11/9,-20,60,1
2020/11/9,-80,10,1
2020/11/9,-70,20,1
2020/11/9,40,60,1
2020/11/9,-80,90,1
2020/11/9,-70,40,1
2020/11/9,-70,20,1
2020/11/9,5,20,1
2020/11/9,-80,20,1
2020/11/9,60,10,1
2020/11/9,-70,20,1
2020/11/9,-70,60,1
2020/11/9,20,60,1
2020/11/9,-80,10,1
2020/11/9,-80,60,1
2020/11/9,-70,30,1
2020/11/9,10,70,1
2020/11/9,-70,30,1
2020/11/9,0,20,1
2020/11/9,-60,20,1
2020/11/9,80,90,1
2020/11/9,60,40,1
2020/11/9,-80,60,1
2020/11/9,-70,80,1
2020/11/9,60,40,1
2020/11/9,20,50,1
2020/11/9,-80,20,1
2020/11/9,70,85,1
2020/11/9,60,80,1
2020/11/9,0,50,1
2020/11/9,-50,20,1
2020/11/9,50,70,1
2020/11/9,70,80,1
2020/11/9,-80,10,1
2020/11/10,-70,60,1
2020/11/10,80,60,1
2020/11/10,-10,70,1
2020/11/10,-60,20,1
2020/11/10,70,90,1
2020/11/10,60,80,1
2020/11/10,70,80,1
2020/11/10,-10,50,1
2020/11/10,0,50,1
2020/11/10,60,80,1
2020/11/10,20,50,1
2020/11/10,-70,50,1
2020/11/10,0,20,1
2020/11/10,-65,30,1
2020/11/10,-60,30,1
2020/11/10,80,20,1
2020/11/10,10,30,1
2020/11/10,-70,40,1
2020/11/10,50,30,1
2020/11/10,-80,20,1
2020/11/10,70,80,1
2020/11/10,-30,10,1
2020/11/10,-80,70,1
2020/11/10,-25,60,1
2020/11/10,50,70,1
2020/11/10,-80,20,1
2020/11/10,-70,30,1
2020/11/10,50,20,1
2020/11/10,-80,90,1
2020/11/10,-60,80,1
2020/11/10,-80,20,1
2020/11/11,-70,50,1
2020/11/11,-70,80,1
2020/11/11,10,60,1
2020/11/11,70,60,1
2020/11/11,-55,20,1
2020/11/11,-70,60,1
2020/11/11,-70,60,1
2020/11/11,-70,40,1
2020/11/11,-10,50,1
2020/11/11,-80,10,1
2020/11/11,0,30,1
2020/11/11,0,20,1
2020/11/11,0,50,1
2020/11/11,30,50,1
2020/11/11,50,80,1
2020/11/11,-60,20,1
2020/11/11,80,60,1
2020/11/11,20,30,1
2020/11/11,70,20,1
2020/11/11,-70,20,1
2020/11/11,0,20,1
2020/11/11,80,70,1
2020/11/11,50,70,1
2020/11/11,-60,30,1
2020/11/11,0,30,1
2020/11/11,50,80,1
2020/11/11,-20,70,1
2020/11/11,-60,75,1
2020/11/11,50,70,1
2020/11/11,20,40,1
2020/11/11,-60,80,1
2020/11/11,50,30,1
2020/11/11,-70,60,1
2020/11/11,50,75,1
2020/11/11,-70,60,1
2020/11/11,20,60,1
2020/11/12,10,20,1
2020/11/12,-20,60,1
2020/11/12,10,30,1
2020/11/12,20,50,1
2020/11/12,-40,60,1
2020/11/12,0,30,1
2020/11/12,-70,60,1
2020/11/12,50,75,1
2020/11/12,50,80,1
2020/11/12,-20,30,1
2020/11/12,0,30,1
2020/11/12,-5,70,1
2020/11/12,-50,40,1
2020/11/12,-30,70,1
2020/11/12,60,80,1
2020/11/12,50,30,1
2020/11/12,-70,90,1
2020/11/12,-70,80,1
2020/11/12,60,80,1
2020/11/12,50,80,1
2020/11/12,80,90,1
2020/11/12,0,10,1
2020/11/12,-30,60,1
2020/11/12,50,80,1
2020/11/12,0,10,1
2020/11/12,10,20,1
2020/11/12,-70,65,1
2020/11/12,-30,60,1
2020/11/13,-30,50,1
2020/11/13,40,60,1
2020/11/13,-50,20,1
2020/11/13,-20,75,1
2020/11/13,20,60,1
2020/11/13,0,20,1
2020/11/13,-80,60,1
2020/11/13,-80,20,1
2020/11/13,60,40,1
2020/11/13,60,80,1
2020/11/13,-70,50,1
2020/11/13,80,70,1
2020/11/13,-10,20,1
2020/11/13,20,40,1
2020/11/13,50,20,1
2020/11/13,60,80,1
2020/11/13,-70,20,1
2020/11/13,-20,60,1
2020/11/13,-70,60,1
2020/11/13,-60,20,1
2020/11/15,50,75,1
2020/11/15,70,85,1
2020/11/15,60,80,1
2020/11/16,-50,0,1
2020/11/16,-50,30,1
2020/11/16,-60,30,1
2020/11/16,-80,20,1
2020/11/16,-80,60,1
2020/11/16,-80,10,1
2020/11/16,-80,20,1
2020/11/16,-70,20,1
2020/11/16,60,80,1
2020/11/16,-60,75,1
2020/11/16,-80,60,1
2020/11/16,-20,40,1
2020/11/16,70,90,1
2020/11/16,70,50,1
2020/11/16,-80,10,1
2020/11/16,50,60,1
2020/11/16,70,30,1
2020/11/16,-30,80,1
2020/11/16,0,50,1
2020/11/16,65,80,1
2020/11/16,70,80,1
2020/11/16,50,70,1
2020/11/16,65,80,1
2020/11/17,30,60,1
2020/11/17,80,75,1
2020/11/17,-70,50,1
2020/11/17,-70,10,1
2020/11/17,0,20,1
2020/11/17,-10,50,1
2020/11/17,-60,70,1
2020/11/17,-70,40,1
2020/11/17,0,50,1
2020/11/17,-80,20,1
2020/11/17,0,15,1
2020/11/17,-70,30,1
2020/11/17,-50,60,1
2020/11/17,75,90,1
2020/11/17,-70,30,1
2020/11/17,-80,60,1
2020/11/17,-60,30,1
2020/11/17,-70,60,1
2020/11/18,60,40,1
2020/11/18,-70,20,1
2020/11/18,50,70,1
2020/11/18,25,80,1
2020/11/18,0,20,1
2020/11/18,-80,85,1
2020/11/18,-20,70,1
2020/11/18,70,60,1
2020/11/18,-20,30,1
2020/11/18,10,50,1
2020/11/18,-30,50,1
2020/11/18,10,5,1
2020/11/18,-40,20,1
2020/11/18,70,80,1
2020/11/18,-60,40,1
2020/11/18,-50,20,1
2020/11/18,-10,30,1
2020/11/18,60,80,1
2020/11/18,-70,20,1
2020/11/18,-80,20,1
2020/11/19,-70,75,1
2020/11/19,-20,30,1
2020/11/19,-80,70,1
2020/11/19,0,30,1
2020/11/19,-50,10,1
2020/11/19,-80,60,1
2020/11/19,-60,30,1
2020/11/19,60,80,1
2020/11/19,-80,20,1
2020/11/19,-60,20,1
2020/11/19,-60,40,1
2020/11/19,-70,60,1
2020/11/19,40,60,1
2020/11/19,-80,10,1
2020/11/19,-70,20,1
2020/11/19,-80,60,1
2020/11/19,-70,65,1
2020/11/19,-70,20,1
2020/11/19,50,70,1
2020/11/19,70,50,1
2020/11/20,20,60,1
2020/11/20,60,80,1
2020/11/20,30,60,1
2020/11/20,-20,60,1
2020/11/20,75,85,1
2020/11/20,80,90,1
2020/11/20,40,60,1
2020/11/20,0,10,1
2020/11/20,-75,60,1
2020/11/20,-50,10,1
2020/11/20,0,10,1
2020/11/20,25,40,1
2020/11/20,-80,25,1
2020/11/20,70,80,1
2020/11/20,0,20,1
2020/11/20,40,30,1
2020/11/22,60,80,1
2020/11/22,50,70,1
2020/11/22,70,80,1
2020/11/22,5,70,1
2020/11/23,-70,50,1
2020/11/23,-70,50,1
2020/11/23,50,70,1
2020/11/23,50,70,1
2020/11/23,-70,20,1
2020/11/23,-70,30,1
2020/11/23,-70,30,1
2020/11/23,20,70,1
2020/11/23,-70,40,1
2020/11/23,20,50,1
2020/11/23,30,50,1
2020/11/23,20,50,1
2020/11/23,-60,30,1
2020/11/23,20,10,1
2020/11/23,65,30,1
2020/11/23,-30,60,1
2020/11/23,0,30,1
2020/11/23,-50,20,1
2020/11/23,-70,90,1
2020/11/24,70,20,1
2020/11/24,70,80,1
2020/11/24,-20,60,1
2020/11/24,-20,40,1
2020/11/24,50,70,1
2020/11/24,50,20,1
2020/11/24,-70,60,1
2020/11/24,-20,65,1
2020/11/24,-80,60,1
2020/11/24,-70,20,1
2020/11/24,60,90,1
2020/11/24,-80,60,1
2020/11/24,-80,70,1
2020/11/24,-70,20,1
2020/11/24,-80,60,1
2020/11/24,40,20,1
2020/11/24,-70,60,1
2020/11/24,-60,80,1
2020/11/24,-80,10,1
2020/11/25,-20,60,1
2020/11/25,80,90,1
2020/11/25,80,90,1
2020/11/25,70,60,1
2020/11/25,-20,70,1
2020/11/25,20,60,1
2020/11/25,0,50,1
2020/11/25,-70,90,1
2020/11/25,-70,30,1
2020/11/25,60,70,1
2020/11/25,60,80,1
2020/11/25,-40,60,1
2020/11/25,10,20,1
2020/11/25,60,30,1
2020/11/26,10,20,1
2020/11/26,-70,30,1
2020/11/26,10,60,1
2020/11/26,-70,20,1
2020/11/26,-10,60,1
2020/11/26,-80,60,1
2020/11/26,0,50,1
2020/11/26,70,80,1
2020/11/26,-40,20,1
2020/11/26,-70,85,1
2020/11/26,70,80,1
2020/11/26,-60,30,1
2020/11/26,35,50,1
2020/11/26,75,90,1
2020/11/27,-80,60,1
2020/11/27,20,60,1
2020/11/27,0,20,1
2020/11/27,30,50,1
2020/11/27,0,10,1
2020/11/27,60,80,1
2020/11/27,0,70,1
2020/11/27,60,80,1
2020/11/27,55,80,1
2020/11/27,60,80,1
2020/11/27,20,60,1
2020/11/27,10,60,1
2020/11/27,-60,70,1
2020/11/27,-70,10,1
2020/11/27,-70,60,1
2020/11/27,-70,30,1
2020/11/27,-70,60,1
2020/11/27,-80,30,1
2020/11/27,-70,40,1
2020/11/27,-70,20,1
2020/11/27,12,30,1
2020/11/27,40,60,1
2020/11/27,-80,60,1
2020/11/27,-70,40,1
2020/11/27,-70,80,1
2020/11/27,-30,60,1
2020/11/28,-80,20,1
2020/11/28,20,60,1
2020/11/28,0,50,1
2020/11/28,60,70,1
2020/11/28,-80,90,1
2020/11/28,-75,90,1
2020/11/28,75,90,1
2020/11/28,10,70,1
2020/11/29,60,30,1
2020/11/29,-60,80,1
2020/11/29,20,50,1
2020/11/29,70,80,1
2020/11/29,20,70,1
2020/11/29,-20,75,1
2020/11/29,-60,70,1
2020/11/29,70,90,1
2020/11/29,50,80,1
2020/11/29,0,20,1
2020/11/30,-20,70,1
2020/11/30,-30,20,1
2020/11/30,50,70,1
2020/11/30,50,60,1
2020/11/30,60,80,1
2020/11/30,50,30,1
2020/11/30,75,60,1
2020/11/30,20,60,1
2020/11/30,-70,20,1
2020/11/30,-70,60,1
2020/11/30,20,30,1
2020/11/30,0,20,1
2020/11/30,-70,15,1
2020/11/30,0,60,1
2020/11/30,60,80,1
2020/11/30,20,5,1
2020/11/30,70,90,1
2020/11/30,80,90,1
2020/11/30,50,80,1
2020/11/30,80,90,1
2020/11/30,-60,90,1
2020/11/30,-20,30,1
2020/11/30,70,60,1
2020/11/30,-80,70,1
2020/11/30,50,75,1
2020/12/1,0,20,1
2020/12/1,70,90,1
2020/12/1,-50,20,1
2020/12/1,10,50,1
2020/12/1,-60,50,1
2020/12/1,60,90,1
2020/12/1,-70,30,1
2020/12/1,-70,20,1
2020/12/1,20,40,1
2020/12/1,50,80,1
2020/12/1,0,20,1
2020/12/1,-70,90,1
2020/12/1,10,80,1
2020/12/1,10,20,1
2020/12/1,50,20,1
2020/12/1,-70,30,1
2020/12/1,-60,70,1
2020/12/1,-80,60,1
2020/12/1,-70,60,1
2020/12/1,60,20,1
2020/12/2,-70,20,1
2020/12/2,65,20,1
2020/12/2,-85,70,1
2020/12/2,-70,30,1
2020/12/2,-40,75,1
2020/12/2,-60,20,1
2020/12/2,-70,60,1
2020/12/2,60,80,1
2020/12/2,60,80,1
2020/12/2,20,5,1
2020/12/2,30,60,1
2020/12/2,-20,50,1
2020/12/2,75,90,1
2020/12/2,-70,60,1
2020/12/2,-60,40,1
2020/12/2,-70,80,1
2020/12/2,70,50,1
2020/12/2,80,90,1
2020/12/2,70,80,1
2020/12/3,0,10,1
2020/12/3,-70,30,1
2020/12/3,-80,10,1
2020/12/3,40,60,1
2020/12/3,-90,10,1
2020/12/3,30,20,1
2020/12/3,40,60,1
2020/12/3,70,80,1
2020/12/3,50,10,1
2020/12/3,-70,30,1
2020/12/3,20,30,1
2020/12/3,-60,40,1
2020/12/3,-70,30,1
2020/12/3,-70,60,1
2020/12/3,70,20,1
2020/12/3,70,80,1
2020/12/3,70,80,1
2020/12/3,-70,30,1
2020/12/3,-90,50,1
2020/12/3,60,80,1
2020/12/3,-70,20,1
2020/12/3,-20,5,1
2020/12/3,-80,30,1
2020/12/4,-80,20,1
2020/12/4,0,20,1
2020/12/4,60,80,1
2020/12/4,70,80,1
2020/12/4,60,75,1
2020/12/4,-30,20,1
2020/12/4,-70,40,1
2020/12/4,-10,70,1
2020/12/4,-80,20,1
2020/12/4,-80,70,1
2020/12/4,70,90,1
2020/12/4,-70,30,1
2020/12/4,60,80,1
2020/12/4,-80,20,1
2020/12/4,50,30,1
2020/12/5,-70,60,1
2020/12/5,0,10,1
2020/12/5,60,80,1
2020/12/5,-70,60,1
2020/12/6,-20,60,1
2020/12/6,50,80,1
2020/12/6,-50,30,1
2020/12/6,-80,20,1
2020/12/7,30,60,1
2020/12/7,10,30,1
2020/12/7,10,20,1
2020/12/7,20,60,1
2020/12/7,10,5,1
2020/12/7,-70,20,1
2020/12/7,-30,60,1
2020/12/7,0,20,1
2020/12/7,60,70,1
2020/12/7,-80,60,1
2020/12/7,0,20,1
2020/12/7,20,10,1
2020/12/7,75,90,1
2020/12/7,80,70,1
2020/12/7,-85,70,1
2020/12/7,20,10,1
2020/12/7,-20,60,1
2020/12/7,20,5,1
2020/12/8,-80,20,1
2020/12/8,50,70,1
2020/12/8,70,80,1
2020/12/8,-70,50,1
2020/12/8,-80,15,1
2020/12/8,70,80,1
2020/12/8,-50,60,1
2020/12/8,-70,20,1
2020/12/8,10,70,1
2020/12/8,60,70,1
2020/12/8,-30,50,1
2020/12/8,80,90,1
2020/12/8,-80,30,1
2020/12/8,-75,10,1
2020/12/8,-60,20,1
2020/12/8,10,20,1
2020/12/8,-70,20,1
2020/12/8,-60,20,1
2020/12/8,80,90,1
2020/12/8,70,80,1
2020/12/8,20,70,1
2020/12/9,-50,20,1
2020/12/9,-80,60,1
2020/12/9,50,10,1
2020/12/9,70,50,1
2020/12/9,-20,30,1
2020/12/9,-70,60,1
2020/12/9,-80,10,1
2020/12/9,-80,60,1
2020/12/9,-50,40,1
2020/12/9,-70,80,1
2020/12/9,50,70,1
2020/12/9,-80,70,1
2020/12/9,0,20,1
2020/12/9,-80,20,1
2020/12/9,-70,50,1
2020/12/9,0,50,1
2020/12/9,-80,90,1
2020/12/9,0,10,1
2020/12/9,-70,30,1
2020/12/9,-30,60,1
2020/12/9,-90,10,1
2020/12/9,-60,20,1
2020/12/9,0,10,1
2020/12/9,60,40,1
2020/12/9,10,40,1
2020/12/9,50,60,1
2020/12/9,30,50,1
2020/12/9,-80,90,1
2020/12/9,-80,20,1
2020/12/9,-80,20,1
2020/12/9,-70,60,1
2020/12/9,80,20,1
2020/12/9,80,90,1
2020/12/9,-80,60,1
2020/12/10,-70,65,1
2020/12/10,-50,80,1
2020/12/10,-80,60,1
2020/12/10,40,70,1
2020/12/10,-20,40,1
2020/12/10,-30,20,1
2020/12/10,50,70,1
2020/12/10,-70,20,1
2020/12/10,-70,40,1
2020/12/10,-70,80,1
2020/12/10,20,60,1
2020/12/10,-15,60,1
2020/12/10,-60,90,1
2020/12/10,-10,75,1
2020/12/10,70,80,1
2020/12/10,-60,30,1
2020/12/10,60,80,1
2020/12/10,30,10,1
2020/12/10,-80,60,1
2020/12/10,10,30,1
2020/12/10,-50,30,1
2020/12/10,-80,10,1
2020/12/10,30,70,1
2020/12/10,-80,70,1
2020/12/10,-80,10,1
2020/12/10,-80,20,1
2020/12/10,-70,25,1
2020/12/10,20,30,1
2020/12/10,-80,60,1
2020/12/10,50,20,1
2020/12/10,-10,50,1
2020/12/10,-70,20,1
2020/12/10,70,60,1
2020/12/10,70,20,1
2020/12/10,-80,90,1
2020/12/10,50,10,1
2020/12/10,-75,95,1
2020/12/10,20,40,1
2020/12/11,-60,70,1
2020/12/11,-70,10,1
2020/12/11,20,70,1
2020/12/11,-30,65,1
2020/12/11,-70,30,1
2020/12/11,20,60,1
2020/12/11,50,60,1
2020/12/11,0,10,1
2020/12/11,-70,20,1
2020/12/11,65,80,1
2020/12/11,0,20,1
2020/12/11,50,20,1
2020/12/11,-85,30,1
2020/12/11,-70,60,1
2020/12/11,-70,20,1
2020/12/11,-60,80,1
2020/12/11,80,90,1
2020/12/11,-70,20,1
2020/12/11,-70,20,1
2020/12/11,-30,10,1
2020/12/11,-70,30,1
2020/12/11,20,50,1
2020/12/11,0,50,1
2020/12/11,-90,10,1
2020/12/11,20,60,1
2020/12/11,70,80,1
2020/12/11,-80,90,1
2020/12/11,-80,60,1
2020/12/11,10,80,1
2020/12/11,-80,60,1
2020/12/11,80,70,1
2020/12/11,-80,50,1
2020/12/11,-50,70,1
2020/12/11,-70,20,1
2020/12/11,80,60,1
2020/12/11,70,85,1
2020/12/11,80,90,1
2020/12/11,-70,60,1
2020/12/11,10,20,1
2020/12/11,0,10,1
2020/12/11,-80,20,1
2020/12/12,80,70,1
2020/12/13,0,10,1
2020/12/13,-30,70,1
2020/12/13,-60,50,1
2020/12/13,-70,20,1
2020/12/13,50,70,1
2020/12/13,-10,80,1
2020/12/13,-10,60,1
2020/12/13,-30,70,1
2020/12/13,-60,30,1
2020/12/13,0,50,1
2020/12/14,70,60,1
2020/12/14,-80,90,1
2020/12/14,20,60,1
2020/12/14,-70,40,1
2020/12/14,-60,20,1
2020/12/14,-80,30,1
2020/12/14,-60,70,1
2020/12/14,75,40,1
2020/12/14,-30,10,1
2020/12/14,-75,10,1
2020/12/14,-70,50,1
2020/12/14,-80,30,1
2020/12/14,30,20,1
2020/12/14,70,80,1
2020/12/14,70,85,1
2020/12/14,0,20,1
2020/12/14,80,50,1
2020/12/14,-80,60,1
2020/12/14,70,50,1
2020/12/14,-70,30,1
2020/12/14,20,40,1
2020/12/15,-85,20,1
2020/12/15,50,30,1
2020/12/15,60,80,1
2020/12/15,0,20,1
2020/12/15,80,90,1
2020/12/15,60,30,1
2020/12/15,-10,60,1
2020/12/15,20,70,1
2020/12/15,-80,20,1
2020/12/15,50,80,1
2020/12/15,70,80,1
2020/12/15,-40,80,1
2020/12/15,-80,60,1
2020/12/15,-70,85,1
2020/12/15,20,50,1
2020/12/15,-70,40,1
2020/12/16,-70,75,1
2020/12/16,50,70,1
2020/12/16,60,30,1
2020/12/16,15,60,1
2020/12/16,-40,60,1
2020/12/16,-50,20,1
2020/12/16,-80,70,1
2020/12/16,-70,60,1
2020/12/16,50,70,1
2020/12/16,-70,80,1
2020/12/16,85,20,1
2020/12/16,-90,10,1
2020/12/16,-80,60,1
2020/12/16,80,60,1
2020/12/16,-70,25,1
2020/12/16,-40,20,1
2020/12/17,80,70,1
2020/12/17,10,80,1
2020/12/17,60,80,1
