date,score,Sentiment score,Relatedness
2020/5/25,0,-60,80
2020/5/25,0,-50,60
2020/5/25,0,50,30
2020/5/25,5,-75,20
2020/5/25,2,70,80
2020/5/25,3,35,80
2020/5/25,5,-65,70
2020/5/25,1,-20,60
2020/5/25,2,-70,40
2020/5/25,1,30,60
2020/5/25,1,-70,80
2020/5/25,2,30,60
2020/5/25,15,-60,65
2020/5/25,4,60,40
2020/5/25,2,-70,60
2020/5/25,10,-70,20
2020/5/25,9,-70,80
2020/5/25,4,-50,30
2020/5/25,6,20,70
2020/5/25,6,60,80
2020/5/26,2,75,90
2020/5/26,2,-80,70
2020/5/26,7,50,20
2020/5/26,9,-10,40
2020/5/26,1,-70,40
2020/5/26,0,-60,70
2020/5/26,8,-70,20
2020/5/26,3,-80,70
2020/5/26,2,20,70
2020/5/26,2,70,90
2020/5/26,0,70,80
2020/5/26,0,50,80
2020/5/26,5,-60,80
2020/5/26,1,5,70
2020/5/26,2,-70,50
2020/5/26,5,70,90
2020/5/26,2,-70,50
2020/5/26,9,-60,20
2020/5/26,0,-20,70
2020/5/26,0,-40,60
2020/5/26,0,-30,60
2020/5/26,0,60,80
2020/5/26,4,-50,70
2020/5/26,2,0,20
2020/5/26,3,-50,20
2020/5/26,0,10,30
2020/5/26,9,-50,70
2020/5/26,5,-80,60
2020/5/26,10,-60,30
2020/5/26,1,50,40
2020/5/26,0,-70,75
2020/5/26,3,-20,50
2020/5/26,2,-10,30
2020/5/26,0,-80,90
2020/5/26,5,-60,70
2020/5/26,0,-20,40
2020/5/26,2,75,90
2020/5/26,2,0,10
2020/5/26,8,-75,20
2020/5/26,0,10,70
2020/5/26,4,-75,10
2020/5/26,0,85,90
2020/5/26,1,-70,20
2020/5/26,1,-65,35
2020/5/26,0,-80,90
2020/5/26,1,80,90
2020/5/26,5,-75,85
2020/5/26,3,-60,80
2020/5/26,1,-25,50
2020/5/26,4,-20,60
2020/5/26,1,-65,70
2020/5/26,0,-60,75
2020/5/26,0,-65,25
2020/5/27,13,30,40
2020/5/27,0,10,30
2020/5/27,8,-70,60
2020/5/27,5,-60,70
2020/5/27,1,-60,40
2020/5/27,13,-30,60
2020/5/27,1,-60,40
2020/5/27,5,-80,10
2020/5/27,23,-80,65
2020/5/27,1,-60,70
2020/5/27,9,-20,30
2020/5/27,12,60,70
2020/5/27,2,-70,30
2020/5/27,3,60,70
2020/5/27,14,-50,80
2020/5/27,8,60,80
2020/5/27,0,40,70
2020/5/27,4,70,90
2020/5/27,1,-60,30
2020/5/27,0,20,60
2020/5/27,11,-60,80
2020/5/27,9,-60,30
2020/5/27,1,-40,70
2020/5/27,1,-20,60
2020/5/27,0,-80,20
2020/5/27,0,35,60
2020/5/27,1,-20,30
2020/5/27,11,-60,20
2020/5/27,5,-70,50
2020/5/27,12,70,80
2020/5/27,2,60,80
2020/5/27,3,-70,85
2020/5/27,0,-70,80
2020/5/27,7,-70,60
2020/5/27,6,10,60
2020/5/27,6,70,80
2020/5/27,1,-30,70
2020/5/27,1,10,60
2020/5/27,9,70,90
2020/5/27,8,70,85
2020/5/27,1,-70,60
2020/5/27,4,20,50
2020/5/27,3,70,80
2020/5/27,4,-65,85
2020/5/27,4,30,90
2020/5/27,3,-70,60
2020/5/27,2,70,80
2020/5/27,7,50,70
2020/5/27,3,40,60
2020/5/27,3,20,60
2020/5/28,3,75,90
2020/5/28,1,75,60
2020/5/28,13,20,80
2020/5/28,1,-60,80
2020/5/28,7,50,80
2020/5/28,5,-70,90
2020/5/28,4,65,80
2020/5/28,8,20,75
2020/5/28,2,-10,50
2020/5/28,8,-70,60
2020/5/28,0,-70,60
2020/5/28,0,5,30
2020/5/28,9,-60,80
2020/5/28,3,-80,90
2020/5/28,2,10,70
2020/5/28,12,60,80
2020/5/28,17,-80,70
2020/5/28,1,-10,40
2020/5/28,0,-30,75
2020/5/28,17,-80,90
2020/5/28,14,-70,90
2020/5/28,6,-50,80
2020/5/28,1,-60,30
2020/5/28,6,75,90
2020/5/28,3,-30,50
2020/5/28,1,-70,40
2020/5/28,0,-20,60
2020/5/28,4,-70,80
2020/5/28,0,-70,60
2020/5/28,0,-85,60
2020/5/28,0,20,40
2020/5/28,0,-70,80
2020/5/28,2,30,70
2020/5/28,1,-70,60
2020/5/28,10,85,70
2020/5/28,7,45,70
2020/5/28,0,80,90
2020/5/28,1,10,70
2020/5/28,0,0,50
2020/5/28,0,-60,20
2020/5/28,3,80,90
2020/5/28,5,50,70
2020/5/28,2,-60,50
2020/5/28,3,-60,40
2020/5/28,7,90,80
2020/5/28,2,10,60
2020/5/28,9,-80,20
2020/5/28,9,70,60
2020/5/28,4,-70,80
2020/5/28,8,-60,80
2020/5/28,11,-70,90
2020/5/28,1,-30,70
2020/5/28,1,50,80
2020/5/28,3,-40,60
2020/5/28,7,35,70
2020/5/28,4,20,50
2020/5/28,2,-75,60
2020/5/29,5,50,70
2020/5/29,1,20,70
2020/5/29,9,-85,90
2020/5/29,4,-60,70
2020/5/29,7,25,70
2020/5/29,3,-70,60
2020/5/29,0,-20,70
2020/5/29,0,-70,80
2020/5/29,2,65,80
2020/5/29,12,-60,75
2020/5/29,20,-70,30
2020/5/29,6,80,70
2020/5/29,7,-40,70
2020/5/29,10,-20,70
2020/5/29,5,30,60
2020/5/29,12,-70,80
2020/5/29,8,-70,85
2020/5/29,9,-70,60
2020/5/29,2,30,70
2020/5/29,1,60,70
2020/5/29,3,20,60
2020/5/29,8,0,80
2020/5/29,0,-70,40
2020/5/29,10,-60,75
2020/5/29,4,30,70
2020/5/29,17,70,85
2020/5/29,19,-85,70
2020/5/29,9,70,80
2020/5/29,4,70,90
2020/5/29,11,20,50
2020/5/29,2,75,85
2020/5/29,0,5,20
2020/5/29,8,-40,75
2020/5/29,13,-80,10
2020/5/29,11,-80,30
2020/5/29,1,50,75
2020/5/29,12,45,80
2020/5/29,0,-70,40
2020/5/29,1,-70,80
2020/5/29,12,-70,50
2020/5/29,15,-10,30
2020/5/29,0,60,70
2020/5/29,1,-20,70
2020/5/29,0,-30,60
2020/5/29,0,-65,90
2020/5/29,4,30,80
2020/5/29,5,-85,20
2020/5/29,0,60,80
2020/5/29,1,-60,80
2020/5/29,1,10,70
2020/5/29,1,-40,60
2020/5/29,2,60,80
2020/5/29,7,10,20
2020/5/29,0,70,40
2020/5/29,1,-20,60
2020/5/29,7,30,60
2020/5/29,3,70,60
2020/5/29,0,-60,40
2020/5/29,0,70,90
2020/5/29,0,-70,50
2020/5/29,0,-20,70
2020/5/29,1,-70,20
2020/5/29,0,-60,40
2020/5/29,0,-40,70
2020/5/29,2,60,80
2020/5/29,6,40,70
2020/5/29,1,-20,60
2020/5/29,2,-60,80
2020/5/29,0,-50,60
2020/5/29,0,80,70
2020/5/29,18,-20,60
2020/5/29,3,60,30
2020/5/29,3,-70,30
2020/5/29,4,-70,20
2020/5/29,8,80,90
2020/5/29,2,-50,70
2020/5/30,5,-15,50
2020/5/30,4,70,90
2020/5/30,5,70,80
2020/5/30,4,0,20
2020/5/30,12,-60,30
2020/5/30,1,-50,60
2020/5/30,0,-70,80
2020/5/30,0,5,70
2020/5/30,7,-50,20
2020/5/30,0,0,75
2020/5/30,9,-70,40
2020/5/30,6,-40,60
2020/5/30,0,0,70
2020/5/30,0,-30,10
2020/5/30,0,-70,40
2020/5/30,0,40,70
2020/5/30,0,50,70
2020/5/30,13,60,80
2020/5/30,11,40,75
2020/5/30,1,-70,50
2020/5/30,0,-30,60
2020/5/30,21,-60,80
2020/5/30,12,75,90
2020/5/30,1,20,60
2020/5/30,2,25,70
2020/5/30,11,55,80
2020/5/30,0,-70,80
2020/5/30,3,-60,70
2020/5/30,9,-60,70
2020/5/30,15,-80,50
2020/5/30,6,30,70
2020/5/30,2,-50,70
2020/5/30,0,-30,70
2020/5/30,0,60,70
2020/5/30,9,20,75
2020/5/30,0,10,70
2020/5/30,0,-30,60
2020/5/30,5,10,20
2020/5/30,0,70,85
2020/5/30,4,50,75
2020/5/30,0,10,40
2020/5/30,0,-30,50
2020/5/30,3,10,30
2020/5/30,14,60,80
2020/5/30,0,10,60
2020/5/30,0,30,60
2020/5/30,8,80,90
2020/5/30,0,20,70
2020/5/30,4,-40,65
2020/5/30,11,-75,40
2020/5/30,6,-70,85
2020/5/30,1,45,80
2020/5/30,1,0,60
2020/5/30,2,-60,20
2020/5/30,4,-80,90
2020/5/30,7,80,90
2020/5/30,5,-70,50
2020/5/30,0,20,70
2020/5/30,0,-70,60
2020/5/30,0,-30,50
2020/5/30,0,35,75
2020/5/30,12,20,60
2020/5/30,16,40,70
2020/5/30,19,60,80
2020/5/30,0,-80,70
2020/5/30,5,20,60
2020/5/30,7,-70,60
2020/5/30,3,-90,10
2020/5/30,4,-70,40
2020/5/30,5,80,90
2020/5/30,12,20,80
2020/5/30,1,10,60
2020/5/30,4,-70,40
2020/5/30,7,40,70
2020/5/30,1,20,60
2020/5/30,1,50,75
2020/5/30,0,20,10
2020/5/31,0,-70,60
2020/5/31,9,50,80
2020/5/31,4,-70,70
2020/5/31,1,-60,80
2020/5/31,2,-85,75
2020/5/31,0,40,70
2020/5/31,1,-75,50
2020/5/31,0,-70,60
2020/5/31,14,70,80
2020/5/31,2,50,70
2020/5/31,0,-70,80
2020/5/31,6,60,80
2020/5/31,1,60,80
2020/5/31,8,10,20
2020/5/31,0,10,70
2020/5/31,0,-85,30
2020/5/31,5,20,5
2020/5/31,0,-70,20
2020/5/31,0,-20,60
2020/5/31,5,-70,80
2020/5/31,0,0,50
2020/5/31,4,30,70
2020/5/31,2,35,20
2020/5/31,4,10,80
2020/5/31,0,50,20
2020/5/31,0,-60,70
2020/5/31,8,-30,10
2020/5/31,1,20,40
2020/5/31,7,75,90
2020/5/31,14,60,70
2020/5/31,8,70,85
2020/5/31,5,60,30
2020/5/31,1,25,70
2020/5/31,5,70,80
2020/5/31,5,20,80
2020/5/31,0,-20,10
2020/5/31,1,-70,80
2020/5/31,2,-85,60
2020/5/31,0,10,70
2020/5/31,1,10,30
2020/5/31,1,-70,60
2020/5/31,0,40,60
2020/5/31,6,75,80
2020/5/31,0,-10,20
2020/5/31,2,-60,40
2020/5/31,0,20,45
2020/5/31,0,-65,40
2020/5/31,2,40,60
2020/5/31,0,-20,10
2020/5/31,11,75,60
2020/5/31,0,-50,70
2020/5/31,3,70,85
2020/5/31,0,-90,10
2020/5/31,7,70,85
2020/5/31,4,-60,30
2020/5/31,8,-85,20
2020/5/31,3,65,80
2020/5/31,1,-80,70
2020/5/31,4,80,10
2020/5/31,7,-75,85
2020/5/31,20,-90,70
2020/5/31,3,-50,20
2020/6/1,0,60,70
2020/6/1,1,20,50
2020/6/1,0,-75,70
2020/6/1,13,60,80
2020/6/1,1,45,75
2020/6/1,9,20,75
2020/6/1,0,60,70
2020/6/1,11,70,60
2020/6/1,0,-50,20
2020/6/1,5,-70,85
2020/6/1,0,-70,40
2020/6/1,13,-70,60
2020/6/1,9,-70,50
2020/6/1,4,-70,60
2020/6/1,0,-30,60
2020/6/1,7,-90,10
2020/6/1,8,-80,20
2020/6/1,13,-70,80
2020/6/1,9,80,60
2020/6/1,7,-70,40
2020/6/1,6,20,60
2020/6/1,0,-75,40
2020/6/1,3,60,20
2020/6/1,0,-50,20
2020/6/1,3,10,20
2020/6/1,5,70,60
2020/6/1,2,60,30
2020/6/1,9,-25,20
2020/6/1,9,75,80
2020/6/1,2,-50,80
2020/6/1,0,-20,40
2020/6/1,6,-10,30
2020/6/1,5,60,20
2020/6/1,0,-30,80
2020/6/1,0,65,20
2020/6/1,7,-70,20
2020/6/1,4,50,75
2020/6/1,8,-30,60
2020/6/1,0,60,80
2020/6/1,7,70,90
2020/6/1,1,50,30
2020/6/1,12,-40,70
2020/6/1,2,40,70
2020/6/1,0,-65,30
2020/6/1,1,-70,80
2020/6/1,0,-60,40
2020/6/1,6,10,60
2020/6/1,0,-20,65
2020/6/1,1,20,75
2020/6/1,0,-40,35
2020/6/1,8,60,70
2020/6/1,2,60,75
2020/6/1,0,60,70
2020/6/1,6,-65,45
2020/6/1,0,70,90
2020/6/1,1,60,30
2020/6/1,0,0,20
2020/6/1,0,-20,60
2020/6/1,7,-40,70
2020/6/1,1,-70,75
2020/6/1,6,20,60
2020/6/1,0,30,50
2020/6/1,0,-70,40
2020/6/1,2,70,60
2020/6/1,5,-60,30
2020/6/1,2,30,50
2020/6/1,0,0,20
2020/6/1,0,-60,20
2020/6/1,2,-50,20
2020/6/1,0,70,75
2020/6/1,2,-70,80
2020/6/1,0,-70,60
2020/6/1,0,-70,60
2020/6/1,0,0,50
2020/6/1,0,-60,40
2020/6/1,2,-70,40
2020/6/1,1,-85,70
2020/6/1,0,-70,60
2020/6/1,2,10,30
2020/6/1,3,-40,60
2020/6/1,0,-20,60
2020/6/1,3,-80,20
2020/6/1,1,20,60
2020/6/1,0,10,50
2020/6/1,2,75,60
2020/6/1,0,-20,60
2020/6/1,2,-60,70
2020/6/1,0,-40,60
2020/6/1,2,-50,20
2020/6/1,15,70,80
2020/6/1,4,-20,60
2020/6/1,11,-80,10
2020/6/1,0,-40,70
2020/6/1,0,10,60
2020/6/1,0,-70,40
2020/6/1,1,-50,70
2020/6/1,5,-70,80
2020/6/1,5,-30,60
2020/6/1,1,20,70
2020/6/1,0,30,70
2020/6/1,2,60,80
2020/6/1,5,-30,60
2020/6/1,0,80,90
2020/6/1,4,-10,70
2020/6/1,13,75,90
2020/6/1,0,30,60
2020/6/1,0,75,90
2020/6/1,3,60,80
2020/6/2,6,-20,60
2020/6/2,6,-70,30
2020/6/2,7,-80,70
2020/6/2,0,80,90
2020/6/2,4,10,40
2020/6/2,24,-90,85
2020/6/2,8,-70,90
2020/6/2,0,-40,60
2020/6/2,7,50,60
2020/6/2,9,50,80
2020/6/2,1,-65,40
2020/6/2,2,40,60
2020/6/2,11,75,50
2020/6/2,2,-40,70
2020/6/2,12,-80,90
2020/6/2,5,-10,50
2020/6/2,5,30,80
2020/6/2,11,-80,20
2020/6/2,10,25,70
2020/6/2,13,30,70
2020/6/2,9,-70,60
2020/6/2,10,10,30
2020/6/2,8,-80,20
2020/6/2,1,75,90
2020/6/2,8,-80,90
2020/6/2,5,-80,70
2020/6/2,2,-40,70
2020/6/2,4,20,75
2020/6/2,5,-80,60
2020/6/2,23,-80,60
2020/6/2,6,70,30
2020/6/2,0,5,20
2020/6/2,1,60,30
2020/6/2,3,-70,60
2020/6/2,0,60,80
2020/6/2,0,-20,60
2020/6/2,0,50,25
2020/6/2,0,25,75
2020/6/2,0,-50,70
2020/6/2,1,-60,80
2020/6/2,3,10,60
2020/6/2,6,-70,65
2020/6/2,5,-40,60
2020/6/2,0,-10,80
2020/6/2,9,-80,10
2020/6/2,7,-70,60
2020/6/2,0,20,30
2020/6/2,0,80,85
2020/6/2,3,-70,90
2020/6/2,2,-10,60
2020/6/2,2,60,70
2020/6/2,5,-50,20
2020/6/2,2,-10,60
2020/6/2,19,20,65
2020/6/2,11,-75,60
2020/6/2,6,-65,35
2020/6/2,13,-70,50
2020/6/2,1,60,80
2020/6/2,11,70,60
2020/6/2,22,-50,30
2020/6/2,10,-70,10
2020/6/2,1,-10,60
2020/6/2,1,-70,30
2020/6/2,3,-60,20
2020/6/2,0,-60,80
2020/6/2,9,70,80
2020/6/2,7,10,30
2020/6/2,4,50,30
2020/6/2,6,-50,20
2020/6/2,9,-80,90
2020/6/3,0,70,80
2020/6/3,0,-50,40
2020/6/3,3,-20,85
2020/6/3,0,25,50
2020/6/3,1,-20,60
2020/6/3,2,-60,80
2020/6/3,1,70,80
2020/6/3,4,-40,70
2020/6/3,0,45,70
2020/6/3,12,-60,85
2020/6/3,8,40,80
2020/6/3,0,60,70
2020/6/3,8,-60,30
2020/6/3,1,-65,40
2020/6/3,3,-70,30
2020/6/3,4,-70,20
2020/6/3,12,70,90
2020/6/3,2,70,80
2020/6/3,7,20,75
2020/6/3,3,-75,80
2020/6/3,12,75,85
2020/6/3,19,75,85
2020/6/3,7,60,80
2020/6/3,1,-70,50
2020/6/3,9,-50,60
2020/6/3,3,-60,20
2020/6/3,1,-70,60
2020/6/3,0,-80,15
2020/6/3,2,-10,60
2020/6/3,0,-75,30
2020/6/3,9,10,30
2020/6/3,0,-40,25
2020/6/3,5,-65,80
2020/6/3,0,10,30
2020/6/3,2,25,60
2020/6/3,2,70,60
2020/6/3,9,60,80
2020/6/3,1,60,80
2020/6/3,0,-70,60
2020/6/3,2,-80,60
2020/6/3,7,-15,75
2020/6/3,7,-80,85
2020/6/3,9,-60,90
2020/6/3,1,-20,60
2020/6/3,5,-70,30
2020/6/3,0,20,40
2020/6/3,0,75,50
2020/6/3,1,20,70
2020/6/3,7,65,70
2020/6/3,0,-70,60
2020/6/3,2,10,70
2020/6/3,5,-70,20
2020/6/3,0,-30,60
2020/6/3,3,-60,20
2020/6/3,3,20,15
2020/6/3,4,50,80
2020/6/3,1,10,30
2020/6/3,3,-75,85
2020/6/3,2,80,60
2020/6/3,5,-55,20
2020/6/3,3,-75,60
2020/6/3,1,45,80
2020/6/3,7,-80,60
2020/6/3,1,20,30
2020/6/3,2,30,65
2020/6/3,10,-60,80
2020/6/3,2,60,75
2020/6/3,2,-40,60
2020/6/3,2,-60,80
2020/6/3,3,-60,40
2020/6/3,3,-50,70
2020/6/3,1,-20,70
2020/6/3,1,-50,60
2020/6/3,11,-20,55
2020/6/3,4,-80,60
2020/6/3,1,-20,60
2020/6/3,2,70,50
2020/6/3,0,50,80
2020/6/3,0,-70,20
2020/6/3,0,-50,60
2020/6/3,1,10,30
2020/6/3,2,70,85
2020/6/3,1,80,60
2020/6/3,0,20,70
2020/6/3,0,-30,70
2020/6/3,1,-60,50
2020/6/4,2,-70,80
2020/6/4,3,70,80
2020/6/4,2,-65,25
2020/6/4,0,65,80
2020/6/4,2,65,80
2020/6/4,0,20,80
2020/6/4,0,20,70
2020/6/4,1,10,50
2020/6/4,7,80,60
2020/6/4,3,80,90
2020/6/4,12,-80,60
2020/6/4,5,-70,60
2020/6/4,2,50,80
2020/6/4,7,-70,60
2020/6/4,15,-70,50
2020/6/4,1,20,60
2020/6/4,3,-70,90
2020/6/4,1,-50,60
2020/6/4,2,60,80
2020/6/4,12,-60,80
2020/6/4,7,-60,70
2020/6/4,1,70,50
2020/6/4,3,30,70
2020/6/4,2,-70,50
2020/6/4,10,-20,60
2020/6/4,2,75,90
2020/6/4,3,80,90
2020/6/4,0,65,80
2020/6/4,0,50,80
2020/6/4,2,-70,90
2020/6/4,0,50,75
2020/6/4,1,10,60
2020/6/4,0,20,60
2020/6/4,1,-70,80
2020/6/4,13,-70,80
2020/6/4,2,-70,20
2020/6/4,10,-80,60
2020/6/4,2,30,70
2020/6/4,2,85,90
2020/6/4,0,20,60
2020/6/4,1,10,70
2020/6/4,0,-20,60
2020/6/4,0,80,90
2020/6/4,0,40,60
2020/6/4,2,-30,70
2020/6/4,4,70,90
2020/6/4,2,60,80
2020/6/4,5,70,85
2020/6/4,7,-80,75
2020/6/4,0,20,75
2020/6/4,5,70,90
2020/6/4,1,-75,85
2020/6/4,0,-70,80
2020/6/4,1,20,50
2020/6/4,3,70,60
2020/6/4,0,30,75
2020/6/4,0,80,90
2020/6/4,7,11,68
2020/6/4,1,10,60
2020/6/4,0,80,70
2020/6/4,1,-70,60
2020/6/4,1,-20,70
2020/6/4,1,70,80
2020/6/4,8,-60,70
2020/6/4,1,20,5
2020/6/4,12,-70,45
2020/6/4,0,-50,60
2020/6/4,2,-60,20
2020/6/4,1,70,90
2020/6/4,2,10,60
2020/6/4,10,-80,75
2020/6/4,14,60,80
2020/6/4,1,70,50
2020/6/4,7,70,85
2020/6/4,2,50,10
2020/6/4,2,-85,90
2020/6/4,3,70,90
2020/6/5,0,50,70
2020/6/5,9,80,90
2020/6/5,16,80,90
2020/6/5,1,-80,70
2020/6/5,1,50,70
2020/6/5,16,-70,60
2020/6/5,1,-80,60
2020/6/5,1,10,70
2020/6/5,11,-50,20
2020/6/5,1,20,70
2020/6/5,1,50,75
2020/6/5,5,-75,80
2020/6/5,6,-15,40
2020/6/5,2,-20,50
2020/6/5,7,50,70
2020/6/5,9,70,90
2020/6/5,0,80,75
2020/6/5,7,-60,70
2020/6/5,0,10,20
2020/6/5,1,70,80
2020/6/5,1,-60,30
2020/6/5,0,40,70
2020/6/5,2,50,70
2020/6/5,12,65,80
2020/6/5,0,-15,70
2020/6/5,2,70,80
2020/6/5,5,70,90
2020/6/5,4,35,70
2020/6/5,0,-10,70
2020/6/5,6,30,60
2020/6/5,0,60,70
2020/6/5,2,-70,60
2020/6/5,2,70,90
2020/6/5,1,20,70
2020/6/5,5,10,70
2020/6/5,0,-70,60
2020/6/5,6,40,60
2020/6/5,0,10,70
2020/6/5,1,60,90
2020/6/5,2,-85,70
2020/6/5,1,30,40
2020/6/5,1,-20,50
2020/6/5,0,-50,20
2020/6/5,0,10,70
2020/6/5,0,-10,20
2020/6/5,0,-70,80
2020/6/5,6,-30,70
2020/6/5,4,-40,75
2020/6/5,0,25,60
2020/6/5,2,5,60
2020/6/5,2,10,30
2020/6/5,1,-70,80
2020/6/5,3,-60,70
2020/6/5,0,10,30
2020/6/5,1,40,60
2020/6/5,4,60,40
2020/6/5,0,-70,60
2020/6/5,1,70,50
2020/6/5,2,20,10
2020/6/5,7,30,80
2020/6/5,15,60,80
2020/6/6,7,-70,60
2020/6/6,4,-60,20
2020/6/6,8,-60,90
2020/6/6,1,70,80
2020/6/6,1,-70,20
2020/6/6,9,-70,60
2020/6/6,5,20,75
2020/6/6,2,10,70
2020/6/6,1,85,65
2020/6/6,1,-40,70
2020/6/6,4,-80,40
2020/6/6,4,-60,50
2020/6/6,3,60,80
2020/6/6,11,60,70
2020/6/6,1,70,80
2020/6/6,0,10,30
2020/6/6,4,30,60
2020/6/6,10,-80,70
2020/6/6,2,75,90
2020/6/6,2,20,30
2020/6/6,2,70,85
2020/6/6,0,7,25
2020/6/6,2,40,70
2020/6/6,1,60,80
2020/6/6,5,75,90
2020/6/6,9,-70,80
2020/6/6,10,-80,60
2020/6/6,2,-20,60
2020/6/6,8,-60,80
2020/6/6,5,-70,40
2020/6/6,0,-80,70
2020/6/6,2,70,90
2020/6/6,5,-75,60
2020/6/6,6,-80,60
2020/6/6,4,-75,90
2020/6/6,6,-10,80
2020/6/6,1,-75,60
2020/6/6,5,-70,20
2020/6/6,2,-60,20
2020/6/6,1,30,70
2020/6/6,4,-80,60
2020/6/6,0,-75,50
2020/6/6,7,30,80
2020/6/6,3,-60,30
2020/6/6,4,10,50
2020/6/6,1,-60,25
2020/6/6,3,-70,40
2020/6/6,1,30,60
2020/6/6,1,30,70
2020/6/6,2,-50,80
2020/6/6,4,-70,60
2020/6/6,2,70,85
2020/6/6,1,-65,20
2020/6/6,5,10,60
2020/6/6,7,80,90
2020/6/6,1,-70,85
2020/6/6,3,-20,70
2020/6/6,0,-50,30
2020/6/6,1,20,80
2020/6/6,0,-40,60
2020/6/6,5,40,60
2020/6/6,1,60,80
2020/6/6,0,-70,50
2020/6/6,8,30,70
2020/6/6,2,50,10
2020/6/6,1,80,90
2020/6/6,3,-60,80
2020/6/6,3,-70,20
2020/6/6,4,-20,75
2020/6/6,2,75,85
2020/6/6,1,-70,10
2020/6/6,2,-80,75
2020/6/6,0,10,70
2020/6/7,1,40,60
2020/6/7,12,-30,60
2020/6/7,1,0,50
2020/6/7,5,15,60
2020/6/7,3,80,90
2020/6/7,1,-70,60
2020/6/7,2,-60,20
2020/6/7,0,30,50
2020/6/7,2,-40,10
2020/6/7,2,60,80
2020/6/7,0,15,60
2020/6/7,0,-30,60
2020/6/7,0,-30,60
2020/6/7,1,70,60
2020/6/7,4,-60,70
2020/6/7,8,70,80
2020/6/7,3,-70,80
2020/6/7,2,-70,60
2020/6/7,0,-60,20
2020/6/7,0,40,60
2020/6/7,2,70,80
2020/6/7,1,0,30
2020/6/7,3,-75,90
2020/6/7,1,-40,70
2020/6/7,0,-60,70
2020/6/7,4,50,80
2020/6/7,3,50,70
2020/6/7,28,-30,70
2020/6/8,8,60,80
2020/6/8,0,40,75
2020/6/8,5,60,75
2020/6/8,8,-20,70
2020/6/8,0,-70,60
2020/6/8,3,50,80
2020/6/8,1,-70,60
2020/6/8,0,-20,10
2020/6/8,1,10,60
2020/6/8,7,-20,70
2020/6/8,0,10,60
2020/6/8,5,80,70
2020/6/8,2,70,90
2020/6/8,0,20,30
2020/6/8,19,-30,80
2020/6/8,5,-60,75
2020/6/8,0,-60,75
2020/6/8,8,-70,30
2020/6/8,0,-75,60
2020/6/8,0,60,85
2020/6/8,1,45,60
2020/6/8,1,-70,85
2020/6/8,5,70,85
2020/6/8,0,60,75
2020/6/8,0,40,60
2020/6/8,1,50,80
2020/6/8,1,60,75
2020/6/8,1,15,70
2020/6/8,2,60,80
2020/6/8,0,70,60
2020/6/9,1,15,70
2020/6/9,5,70,85
2020/6/9,0,60,80
2020/6/9,2,60,80
2020/6/9,0,10,40
2020/6/9,5,60,80
2020/6/9,5,75,90
2020/6/9,0,10,30
2020/6/9,11,-80,90
2020/6/9,7,70,80
2020/6/9,13,-60,40
2020/6/9,1,20,50
2020/6/9,2,-60,70
2020/6/9,1,-65,80
2020/6/9,11,-70,50
2020/6/9,8,40,70
2020/6/9,2,40,80
2020/6/9,0,60,80
2020/6/9,1,60,70
2020/6/9,0,60,80
2020/6/9,1,20,60
2020/6/9,3,-60,30
2020/6/9,3,-40,70
2020/6/9,2,-70,80
2020/6/9,3,40,60
2020/6/9,1,-10,20
2020/6/9,0,30,40
2020/6/9,0,75,60
2020/6/9,2,20,60
2020/6/9,0,-10,20
2020/6/9,1,-60,70
2020/6/9,4,-70,30
2020/6/9,1,20,60
2020/6/9,1,80,90
2020/6/9,1,40,60
2020/6/9,0,60,80
2020/6/9,3,-20,60
2020/6/9,1,-70,30
2020/6/9,1,70,50
2020/6/9,2,-70,30
2020/6/9,1,40,20
2020/6/9,2,10,40
2020/6/9,0,-50,60
2020/6/9,6,70,60
2020/6/9,2,10,70
2020/6/9,1,30,80
2020/6/9,1,75,50
2020/6/9,6,-70,60
2020/6/9,7,70,85
2020/6/9,0,30,45
2020/6/9,0,-20,50
2020/6/9,1,50,70
2020/6/9,1,-80,60
2020/6/9,4,-50,60
2020/6/9,1,40,60
2020/6/9,1,60,80
2020/6/9,5,60,80
2020/6/9,2,-60,70
2020/6/9,8,-40,65
2020/6/9,0,60,80
2020/6/9,3,65,80
2020/6/9,2,50,20
2020/6/9,0,-70,45
2020/6/9,0,10,80
2020/6/9,0,80,90
2020/6/9,0,-80,95
2020/6/9,2,-60,20
2020/6/9,2,80,90
2020/6/9,2,-65,80
2020/6/9,0,-80,60
2020/6/9,2,-70,90
2020/6/9,0,-40,70
2020/6/9,4,-25,40
2020/6/9,10,80,70
2020/6/9,0,-60,30
2020/6/9,11,10,50
2020/6/9,8,-70,60
2020/6/9,6,10,40
2020/6/9,15,-60,75
2020/6/9,0,60,80
2020/6/9,0,-10,60
2020/6/9,5,10,5
2020/6/10,0,65,40
2020/6/10,1,-60,70
2020/6/10,0,-80,90
2020/6/10,11,10,70
2020/6/10,7,-90,10
2020/6/10,7,-70,80
2020/6/10,4,75,85
2020/6/10,1,25,60
2020/6/10,0,70,60
2020/6/10,0,-30,20
2020/6/10,2,45,70
2020/6/10,13,60,80
2020/6/10,0,30,70
2020/6/10,9,60,80
2020/6/10,7,-50,70
2020/6/10,6,-60,30
2020/6/10,0,-70,20
2020/6/10,12,10,40
2020/6/10,5,-80,30
2020/6/10,5,-70,60
2020/6/10,3,-20,65
2020/6/10,0,-80,10
2020/6/10,1,10,80
2020/6/10,6,-60,75
2020/6/10,7,-85,95
