date,Response
2020-03-27 09:38:00,"Sentiment score: -20
Relatedness: 60"
2020-03-27 09:39:00,"Sentiment score: 70
Relatedness: 80"
2020-03-27 09:40:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 09:41:00,"Sentiment score: -70
Relatedness: 20"
2020-03-27 09:41:00,"Sentiment score: -80
Relatedness: 20"
2020-03-27 09:42:00,"Sentiment score: 70
Relatedness: 60"
2020-03-27 09:42:00,"Sentiment score: -80
Relatedness: 20"
2020-03-27 09:42:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 09:43:00,"Sentiment score: -70
Relatedness: 85"
2020-03-27 09:43:00,"Sentiment score: -80
Relatedness: 60"
2020-03-27 09:43:00,"Sentiment score: -70
Relatedness: 70"
2020-03-27 09:45:00,"Sentiment score: 0
Relatedness: 50"
2020-03-27 09:46:00,"Sentiment score: 70
Relatedness: 60"
2020-03-27 09:47:00,"Sentiment score: 0
Relatedness: 20"
2020-03-27 09:47:00,"Sentiment score: -80
Relatedness: 30"
2020-03-27 09:47:00,"Sentiment score: 80
Relatedness: 60"
2020-03-27 09:48:00,"Sentiment score: 70
Relatedness: 90"
2020-03-27 09:48:00,"Sentiment score: -70
Relatedness: 85"
2020-03-27 09:49:00,"Sentiment score: -10
Relatedness: 30"
2020-03-27 09:50:00,"Sentiment score: -45
Relatedness: 70"
2020-03-27 09:51:00,"Sentiment score: 60
Relatedness: 75"
2020-03-27 09:51:00,"Sentiment score: 5
Relatedness: 80"
2020-03-27 09:52:00,"Sentiment score: -5
Relatedness: 20"
2020-03-27 09:52:00,"Sentiment score: 10
Relatedness: 20"
2020-03-27 09:52:00,"Sentiment score: -70
Relatedness: 50"
2020-03-27 09:53:00,"Sentiment score: 50
Relatedness: 30"
2020-03-27 09:59:00,"Sentiment score: 0
Relatedness: 40"
2020-03-27 09:59:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 10:00:00,"Sentiment score: 50
Relatedness: 80"
2020-03-27 10:01:00,"Sentiment score: 75
Relatedness: 90"
2020-03-27 10:02:00,"Sentiment score: 80
Relatedness: 60"
2020-03-27 10:03:00,"Sentiment score: 20
Relatedness: 70"
2020-03-27 10:05:00,"Sentiment score: 50
Relatedness: 30"
2020-03-27 10:06:00,"Sentiment score: 0
Relatedness: 50"
2020-03-27 10:06:00,"Sentiment score: -70
Relatedness: 40"
2020-03-27 10:07:00,"Sentiment score: 50
Relatedness: 30"
2020-03-27 10:07:00,"Sentiment score: -20
Relatedness: 70"
2020-03-27 10:09:00,"Sentiment score: -70
Relatedness: 20"
2020-03-27 10:10:00,"Sentiment score: 70
Relatedness: 60"
2020-03-27 10:11:00,"Sentiment score: 0
Relatedness: 20"
2020-03-27 10:13:00,"Sentiment score: 10
Relatedness: 30"
2020-03-27 10:13:00,"Sentiment score: -80
Relatedness: 5"
2020-03-27 10:18:00,"Sentiment score: 20
Relatedness: 80"
2020-03-27 10:19:00,"Sentiment score: -70
Relatedness: 40"
2020-03-27 10:19:00,"Sentiment score: 60
Relatedness: 40"
2020-03-27 10:20:00,"Sentiment score: 60
Relatedness: 75"
2020-03-27 10:20:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 10:21:00,"Sentiment score: 0
Relatedness: 50"
2020-03-27 10:22:00,"Sentiment score: 50
Relatedness: 60"
2020-03-27 10:23:00,"Sentiment score: 10
Relatedness: 30"
2020-03-27 10:24:00,"Sentiment score: 10
Relatedness: 70"
2020-03-27 10:25:00,"Sentiment score: -30
Relatedness: 60"
2020-03-27 10:25:00,"Sentiment score: 10
Relatedness: 5"
2020-03-27 10:25:00,"Sentiment score: -50
Relatedness: 60"
2020-03-27 10:26:00,"Sentiment score: 80
Relatedness: 60"
2020-03-27 10:27:00,"Sentiment score: -80
Relatedness: 90"
2020-03-27 10:27:00,"Sentiment score: -70
Relatedness: 40"
2020-03-27 10:27:00,"Sentiment score: 50
Relatedness: 80"
2020-03-27 10:28:00,"Sentiment score: -20
Relatedness: 50"
2020-03-27 10:29:00,"Sentiment score: 60
Relatedness: 90"
2020-03-27 10:30:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 10:32:00,"Sentiment score: 70
Relatedness: 85"
2020-03-27 10:32:00,"Sentiment score: -60
Relatedness: 50"
2020-03-27 10:33:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 10:34:00,"Sentiment score: 10
Relatedness: 60"
2020-03-27 10:35:00,"Sentiment score: -80
Relatedness: 50"
2020-03-27 10:42:00,"Sentiment score: 0
Relatedness: 20"
2020-03-27 10:42:00,"Sentiment score: -80
Relatedness: 20"
2020-03-27 10:44:00,"Sentiment score: 10
Relatedness: 50"
2020-03-27 10:47:00,"Sentiment score: 0
Relatedness: 10"
2020-03-27 10:49:00,"Sentiment score: 80
Relatedness: 70"
2020-03-27 10:49:00,"Sentiment score: 65
Relatedness: 80"
2020-03-27 10:52:00,"Sentiment score: 40
Relatedness: 60"
2020-03-27 10:52:00,"Sentiment score: -70
Relatedness: 20"
2020-03-27 10:55:00,"Sentiment score: -70
Relatedness: 40"
2020-03-27 10:55:00,"Sentiment score: 0
Relatedness: 20"
2020-03-27 10:56:00,"Sentiment score: -80
Relatedness: 60"
2020-03-27 10:56:00,"Sentiment score: -70
Relatedness: 50"
2020-03-27 10:58:00,"Sentiment score: -50
Relatedness: 30"
2020-03-27 10:58:00,"Sentiment score: 50
Relatedness: 80"
2020-03-27 11:01:00,"Sentiment score: 10
Relatedness: 70"
2020-03-27 11:10:00,"Sentiment score: -60
Relatedness: 40"
2020-03-27 11:11:00,"Sentiment score: -80
Relatedness: 70"
2020-03-27 11:14:00,"Sentiment score: 30
Relatedness: 60"
2020-03-27 11:14:00,"Sentiment score: 20
Relatedness: 60"
2020-03-27 11:16:00,"Sentiment score: -20
Relatedness: 30"
2020-03-27 11:17:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 11:19:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 11:19:00,"Sentiment score: 5
Relatedness: 20"
2020-03-27 11:23:00,"Sentiment score: 5
Relatedness: 10"
2020-03-27 11:24:00,"Sentiment score: 60
Relatedness: 80"
2020-03-27 11:24:00,"Sentiment score: 70
Relatedness: 90"
2020-03-27 11:25:00,"Sentiment score: 20
Relatedness: 40"
2020-03-27 11:25:00,"Sentiment score: -50
Relatedness: 20"
2020-03-27 11:30:00,"Sentiment score: 0
Relatedness: 10"
2020-03-27 11:30:00,"Sentiment score: 60
Relatedness: 75"
2020-03-27 11:31:00,"Sentiment score: -60
Relatedness: 70"
2020-03-27 11:31:00,"Sentiment score: -80
Relatedness: 90"
2020-03-27 11:31:00,"Sentiment score: 50
Relatedness: 70"
2020-03-27 11:33:00,"Sentiment score: -80
Relatedness: 20"
2020-03-27 11:34:00,"Sentiment score: -30
Relatedness: 70"
2020-03-27 11:35:00,"Sentiment score: -50
Relatedness: 20"
2020-03-27 11:36:00,"Sentiment score: -80
Relatedness: 10"
2020-03-27 11:39:00,"Sentiment score: 50
Relatedness: 20"
2020-03-27 11:40:00,"Sentiment score: 50
Relatedness: 70"
2020-03-27 11:41:00,"Sentiment score: 40
Relatedness: 70"
2020-03-27 11:45:00,"Sentiment score: 70
Relatedness: 90"
2020-03-27 11:50:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 11:56:00,"Sentiment score: 0
Relatedness: 50"
2020-03-27 11:59:00,"Sentiment score: 70
Relatedness: 90"
2020-03-27 12:00:00,"Sentiment score: -70
Relatedness: 40"
2020-03-27 12:01:00,"Sentiment score: 0
Relatedness: 50"
2020-03-27 12:13:00,"Sentiment score: -80
Relatedness: 60"
2020-03-27 12:16:00,"Sentiment score: 70
Relatedness: 80"
2020-03-27 12:16:00,"Sentiment score: 50
Relatedness: 20"
2020-03-27 12:20:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 12:25:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 12:26:00,"Sentiment score: 10
Relatedness: 20"
2020-03-27 12:28:00,"Sentiment score: 0
Relatedness: 20"
2020-03-27 12:29:00,"Sentiment score: -50
Relatedness: 70"
2020-03-27 12:37:00,"Sentiment score: -75
Relatedness: 60"
2020-03-27 12:37:00,"Sentiment score: -80
Relatedness: 60"
2020-03-27 12:42:00,"Sentiment score: 40
Relatedness: 70"
2020-03-27 12:51:00,"Sentiment score: -70
Relatedness: 40"
2020-03-27 12:52:00,"Sentiment score: 20
Relatedness: 40"
2020-03-27 12:57:00,"Sentiment score: -10
Relatedness: 30"
2020-03-27 12:58:00,"Sentiment score: 70
Relatedness: 80"
2020-03-27 13:03:00,"Sentiment score: -10
Relatedness: 50"
2020-03-27 13:06:00,"Sentiment score: -80
Relatedness: 60"
2020-03-27 13:07:00,"Sentiment score: -60
Relatedness: 30"
2020-03-27 13:07:00,"Sentiment score: -60
Relatedness: 80"
2020-03-27 13:08:00,"Sentiment score: -80
Relatedness: 60"
2020-03-27 13:08:00,"Sentiment score: 50
Relatedness: 80"
2020-03-27 13:10:00,"Sentiment score: 60
Relatedness: 70"
2020-03-27 13:12:00,"Sentiment score: 80
Relatedness: 60"
2020-03-27 13:12:00,"Sentiment score: 50
Relatedness: 20"
2020-03-27 13:13:00,"Sentiment score: -80
Relatedness: 70"
2020-03-27 13:22:00,"Sentiment score: 20
Relatedness: 80"
2020-03-27 13:22:00,"Sentiment score: -70
Relatedness: 20"
2020-03-27 13:22:00,"Sentiment score: -20
Relatedness: 10"
2020-03-27 13:23:00,"Sentiment score: -70
Relatedness: 20"
2020-03-27 13:23:00,"Sentiment score: 10
Relatedness: 30"
2020-03-27 13:23:00,"Sentiment score: -70
Relatedness: 40"
2020-03-27 13:24:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 13:24:00,"Sentiment score: -70
Relatedness: 20"
2020-03-27 13:27:00,"Sentiment score: 10
Relatedness: 80"
2020-03-27 13:28:00,"Sentiment score: -75
Relatedness: 90"
2020-03-27 13:28:00,"Sentiment score: -30
Relatedness: 60"
2020-03-27 13:31:00,"Sentiment score: -50
Relatedness: 30"
2020-03-27 13:33:00,"Sentiment score: 0
Relatedness: 20"
2020-03-27 13:35:00,"Sentiment score: 80
Relatedness: 60"
2020-03-27 13:41:00,"Sentiment score: 50
Relatedness: 20"
2020-03-27 13:41:00,"Sentiment score: 20
Relatedness: 70"
2020-03-27 13:42:00,"Sentiment score: -20
Relatedness: 50"
2020-03-27 13:42:00,"Sentiment score: 80
Relatedness: 70"
2020-03-27 13:43:00,"Sentiment score: -70
Relatedness: 50"
2020-03-27 13:45:00,"Sentiment score: -80
Relatedness: 90"
2020-03-27 13:48:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 13:50:00,"Sentiment score: 70
Relatedness: 80"
2020-03-27 13:54:00,"Sentiment score: 60
Relatedness: 80"
2020-03-27 13:55:00,"Sentiment score: 0
Relatedness: 50"
2020-03-27 14:05:00,"Sentiment score: 10
Relatedness: 20"
2020-03-27 14:05:00,"Sentiment score: 50
Relatedness: 20"
2020-03-27 14:09:00,"Sentiment score: -70
Relatedness: 30"
2020-03-27 14:11:00,"Sentiment score: 50
Relatedness: 80"
2020-03-27 14:14:00,"Sentiment score: 10
Relatedness: 30"
2020-03-27 14:17:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 14:18:00,"Sentiment score: 60
Relatedness: 80"
2020-03-27 14:18:00,"Sentiment score: -30
Relatedness: 60"
2020-03-27 14:18:00,"Sentiment score: 60
Relatedness: 80"
2020-03-27 14:19:00,"Sentiment score: -70
Relatedness: 50"
2020-03-27 14:26:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 14:28:00,"Sentiment score: -60
Relatedness: 30"
2020-03-27 14:29:00,"Sentiment score: -80
Relatedness: 90"
2020-03-27 14:29:00,"Sentiment score: 76
Relatedness: 85"
2020-03-27 14:29:00,"Sentiment score: 70
Relatedness: 80"
2020-03-27 14:29:00,"Sentiment score: 70
Relatedness: 60"
2020-03-27 14:35:00,"Sentiment score: 0
Relatedness: 20"
2020-03-27 14:36:00,"Sentiment score: 10
Relatedness: 60"
2020-03-27 14:39:00,"Sentiment score: -20
Relatedness: 70"
2020-03-27 14:40:00,"Sentiment score: 10
Relatedness: 70"
2020-03-27 14:47:00,"Sentiment score: -80
Relatedness: 70"
2020-03-27 14:47:00,"Sentiment score: -70
Relatedness: 50"
2020-03-27 14:50:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 14:53:00,"Sentiment score: 80
Relatedness: 60"
2020-03-27 14:54:00,"Sentiment score: -70
Relatedness: 10"
2020-03-27 15:01:00,"Sentiment score: -70
Relatedness: 20"
2020-03-27 15:02:00,"Sentiment score: 10
Relatedness: 40"
2020-03-27 15:02:00,"Sentiment score: -70
Relatedness: 60"
2020-03-27 15:04:00,"Sentiment score: 60
Relatedness: 45"
2020-03-27 15:09:00,"Sentiment score: 70
Relatedness: 50"
2020-03-27 15:11:00,"Sentiment score: -50
Relatedness: 20"
2020-03-27 15:14:00,"Sentiment score: 30
Relatedness: 60"
2020-03-27 15:14:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 15:20:00,"Sentiment score: -10
Relatedness: 70"
2020-03-27 15:26:00,"Sentiment score: 50
Relatedness: 30"
2020-03-27 15:27:00,"Sentiment score: -20
Relatedness: 60"
2020-03-27 15:29:00,"Sentiment score: 50
Relatedness: 30"
2020-03-27 15:36:00,"Sentiment score: 20
Relatedness: 60"
2020-03-27 15:39:00,"Sentiment score: -50
Relatedness: 70"
2020-03-27 15:41:00,"Sentiment score: -60
Relatedness: 30"
2020-03-27 15:44:00,"Sentiment score: -70
Relatedness: 20"
2020-03-27 15:51:00,"Sentiment score: -70
Relatedness: 20"
2020-03-27 15:56:00,"Sentiment score: -10
Relatedness: 60"
2020-03-27 15:57:00,"Sentiment score: -10
Relatedness: 30"
2020-03-27 15:59:00,"Sentiment score: -10
Relatedness: 20"
2020-03-27 15:59:00,"Sentiment score: -60
Relatedness: 80"
2020-03-27 16:00:00,"Sentiment score: 50
Relatedness: 60"
2020-03-27 16:01:00,"Sentiment score: -75
Relatedness: 60"
2020-03-27 16:01:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 16:02:00,"Sentiment score: 0
Relatedness: 10"
2020-03-27 16:02:00,"Sentiment score: 60
Relatedness: 80"
2020-03-27 16:02:00,"Sentiment score: -25
Relatedness: 50"
2020-03-27 16:07:00,"Sentiment score: -70
Relatedness: 85"
2020-03-27 16:28:00,"Sentiment score: 50
Relatedness: 60"
2020-03-27 17:00:00,"Sentiment score: -30
Relatedness: 60"
2020-03-27 17:02:00,"Sentiment score: 0
Relatedness: 50"
2020-03-27 17:14:00,"Sentiment score: -80
Relatedness: 20"
2020-03-27 17:53:00,"Sentiment score: -20
Relatedness: 60"
2020-03-27 18:31:00,"Sentiment score: 5
Relatedness: 25"
2020-03-27 18:52:00,"Sentiment score: 30
Relatedness: 40"
2020-03-27 19:00:00,"Sentiment score: 0
Relatedness: 50"
2020-03-27 19:01:00,"Sentiment score: 30
Relatedness: 50"
2020-03-27 19:07:00,"Sentiment score: 30
Relatedness: 60"
2020-03-27 19:33:00,"Sentiment score: -80
Relatedness: 70"
2020-03-27 20:15:00,"Sentiment score: 5
Relatedness: 20"
2020-03-27 20:23:00,"Sentiment score: 0
Relatedness: 75"
2020-03-27 20:25:00,"Sentiment score: -60
Relatedness: 70"
2020-03-27 20:27:00,"Sentiment score: 50
Relatedness: 30"
2020-03-27 20:36:00,"Sentiment score: 0
Relatedness: 20"
2020-03-27 20:40:00,"Sentiment score: -80
Relatedness: 70"
2020-03-27 20:41:00,"Sentiment score: 70
Relatedness: 80"
2020-03-27 21:08:00,"Sentiment score: -40
Relatedness: 70"
2020-03-27 21:12:00,"Sentiment score: 50
Relatedness: 80"
2020-03-27 21:14:00,"Sentiment score: -80
Relatedness: 60"
2020-03-27 21:31:00,"Sentiment score: -50
Relatedness: 30"
2020-03-27 21:33:00,"Sentiment score: -60
Relatedness: 75"
2020-03-27 21:34:00,"Sentiment score: 80
Relatedness: 60"
2020-03-27 21:40:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 21:41:00,"Sentiment score: 80
Relatedness: 60"
2020-03-27 21:43:00,"Sentiment score: -40
Relatedness: 20"
2020-03-27 21:44:00,"Sentiment score: -30
Relatedness: 60"
2020-03-27 21:44:00,"Sentiment score: -20
Relatedness: 60"
2020-03-27 21:50:00,"Sentiment score: 0
Relatedness: 50"
2020-03-27 21:52:00,"Sentiment score: -80
Relatedness: 90"
2020-03-27 21:58:00,"Sentiment score: -20
Relatedness: 60"
2020-03-27 22:40:00,"Sentiment score: -20
Relatedness: 60"
2020-03-27 23:00:00,"Sentiment score: -80
Relatedness: 50"
2020-03-27 23:04:00,"Sentiment score: -40
Relatedness: 60"
2020-03-27 23:06:00,"Sentiment score: -80
Relatedness: 70"
2020-03-27 23:19:00,"Sentiment score: 50
Relatedness: 30"
2020-03-27 23:23:00,"Sentiment score: -20
Relatedness: 30"
2020-03-27 23:24:00,"Sentiment score: -50
Relatedness: 70"
2020-03-27 23:26:00,"Sentiment score: 10
Relatedness: 85"
2020-03-27 23:35:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 23:41:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 23:42:00,"Sentiment score: -80
Relatedness: 60"
2020-03-27 23:42:00,"Sentiment score: -70
Relatedness: 80"
2020-03-27 23:43:00,"Sentiment score: 0
Relatedness: 60"
2020-03-27 23:46:00,"Sentiment score: 0
Relatedness: 20"
2020-03-27 23:50:00,"Sentiment score: -60
Relatedness: 75"
2020-03-27 23:55:00,"Sentiment score: -10
Relatedness: 20"
2020-03-27 23:56:00,"Sentiment score: 50
Relatedness: 80"
2020-03-28 00:07:00,"Sentiment score: -70
Relatedness: 80"
2020-03-28 01:40:00,"Sentiment score: -20
Relatedness: 60"
2020-03-28 01:47:00,"Sentiment score: 50
Relatedness: 70"
2020-03-28 02:03:00,"Sentiment score: -70
Relatedness: 60"
2020-03-28 02:23:00,"Sentiment score: 60
Relatedness: 80"
2020-03-28 02:24:00,"Sentiment score: -70
Relatedness: 60"
2020-03-28 04:18:00,"Sentiment score: 10
Relatedness: 80"
2020-03-28 06:37:00,"Sentiment score: 0
Relatedness: 30"
2020-03-28 07:02:00,"Sentiment score: -70
Relatedness: 80"
2020-03-28 07:45:00,"Sentiment score: -50
Relatedness: 70"
2020-03-28 07:49:00,"Sentiment score: 0
Relatedness: 30"
2020-03-28 09:22:00,"Sentiment score: 60
Relatedness: 80"
2020-03-28 09:39:00,"Sentiment score: -50
Relatedness: 10"
2020-03-28 09:46:00,"Sentiment score: -70
Relatedness: 80"
2020-03-28 09:49:00,"Sentiment score: -70
Relatedness: 20"
2020-03-28 10:07:00,"Sentiment score: -20
Relatedness: 80"
2020-03-28 10:44:00,"Sentiment score: -80
Relatedness: 70"
2020-03-28 11:32:00,"Sentiment score: 70
Relatedness: 90"
2020-03-28 11:46:00,"Sentiment score: 30
Relatedness: 60"
2020-03-28 11:46:00,"Sentiment score: -65
Relatedness: 30"
2020-03-28 11:52:00,"Sentiment score: -80
Relatedness: 60"
2020-03-28 12:29:00,"Sentiment score: 10
Relatedness: 30"
2020-03-28 13:05:00,"Sentiment score: -80
Relatedness: 30"
2020-03-28 13:20:00,"Sentiment score: -70
Relatedness: 20"
2020-03-28 13:31:00,"Sentiment score: 20
Relatedness: 60"
2020-03-28 13:48:00,"Sentiment score: -70
Relatedness: 85"
2020-03-28 13:51:00,"Sentiment score: 0
Relatedness: 10"
2020-03-28 14:08:00,"Sentiment score: -40
Relatedness: 20"
2020-03-28 14:18:00,"Sentiment score: -70
Relatedness: 30"
2020-03-28 14:28:00,"Sentiment score: -70
Relatedness: 60"
2020-03-28 15:20:00,"Sentiment score: 80
Relatedness: 70"
2020-03-28 15:47:00,"Sentiment score: -70
Relatedness: 60"
2020-03-28 16:25:00,"Sentiment score: 60
Relatedness: 80"
2020-03-28 16:33:00,"Sentiment score: 60
Relatedness: 80"
2020-03-28 16:38:00,"Sentiment score: -50
Relatedness: 70"
2020-03-28 16:55:00,"Sentiment score: -20
Relatedness: 50"
2020-03-28 16:56:00,"Sentiment score: -80
Relatedness: 85"
2020-03-28 17:16:00,"Sentiment score: 10
Relatedness: 20"
2020-03-28 17:28:00,"Sentiment score: 0
Relatedness: 90"
2020-03-28 17:46:00,"Sentiment score: 50
Relatedness: 75"
2020-03-28 18:02:00,"Sentiment score: -80
Relatedness: 70"
2020-03-28 18:57:00,"Sentiment score: -40
Relatedness: 60"
2020-03-28 18:58:00,"Sentiment score: -40
Relatedness: 60"
2020-03-28 19:20:00,"Sentiment score: -50
Relatedness: 75"
2020-03-28 20:46:00,"Sentiment score: 30
Relatedness: 50"
2020-03-28 20:51:00,"Sentiment score: 50
Relatedness: 40"
2020-03-28 20:54:00,"Sentiment score: -60
Relatedness: 30"
2020-03-28 21:28:00,"Sentiment score: 10
Relatedness: 80"
2020-03-28 21:31:00,"Sentiment score: 10
Relatedness: 70"
2020-03-28 22:11:00,"Sentiment score: 50
Relatedness: 30"
2020-03-28 22:25:00,"Sentiment score: 50
Relatedness: 80"
2020-03-28 22:26:00,"Sentiment score: -50
Relatedness: 70"
2020-03-28 22:37:00,"Sentiment score: 60
Relatedness: 80"
2020-03-28 22:42:00,"Sentiment score: 0
Relatedness: 25"
2020-03-28 22:51:00,"Sentiment score: 80
Relatedness: 70"
2020-03-29 00:03:00,"Sentiment score: -25
Relatedness: 10"
2020-03-29 01:38:00,"Sentiment score: 70
Relatedness: 80"
2020-03-29 08:11:00,"Sentiment score: 0
Relatedness: 50"
2020-03-29 08:30:00,"Sentiment score: 40
Relatedness: 80"
2020-03-29 09:34:00,"Sentiment score: -70
Relatedness: 80"
2020-03-29 09:36:00,"Sentiment score: 70
Relatedness: 80"
2020-03-29 10:03:00,"Sentiment score: -80
Relatedness: 60"
2020-03-29 10:23:00,"Sentiment score: -10
Relatedness: 30"
2020-03-29 10:32:00,"Sentiment score: 20
Relatedness: 50"
2020-03-29 10:59:00,"Sentiment score: -75
Relatedness: 80"
2020-03-29 11:12:00,"Sentiment score: -60
Relatedness: 30"
2020-03-29 12:01:00,"Sentiment score: -50
Relatedness: 70"
2020-03-29 12:06:00,"Sentiment score: 30
Relatedness: 70"
2020-03-29 12:07:00,"Sentiment score: 30
Relatedness: 40"
2020-03-29 12:27:00,"Sentiment score: -75
Relatedness: 90"
2020-03-29 12:36:00,"Sentiment score: -50
Relatedness: 80"
2020-03-29 12:55:00,"Sentiment score: 20
Relatedness: 50"
2020-03-29 13:06:00,"Sentiment score: 0
Relatedness: 30"
2020-03-29 13:55:00,"Sentiment score: 0
Relatedness: 20"
2020-03-29 15:16:00,"Sentiment score: 20
Relatedness: 50"
2020-03-29 15:24:00,"Sentiment score: 50
Relatedness: 80"
2020-03-29 15:25:00,"Sentiment score: -50
Relatedness: 60"
2020-03-29 15:48:00,"Sentiment score: -50
Relatedness: 20"
2020-03-29 16:05:00,"Sentiment score: -10
Relatedness: 50"
2020-03-29 17:02:00,"Sentiment score: 10
Relatedness: 70"
2020-03-29 17:50:00,"Sentiment score: 0
Relatedness: 20"
2020-03-29 18:46:00,"Sentiment score: 70
Relatedness: 80"
2020-03-29 20:09:00,"Sentiment score: -60
Relatedness: 20"
2020-03-29 21:05:00,"Sentiment score: 30
Relatedness: 40"
